transcript_id	position	strand	transcript_length	winner	feature	term_start	term_end	mfe	summary	GeneStart	GeneEnd	GeneLength	GeneLengthWithUTR	url_for_image
antisense_533	1066056	-	862	RNA	RhoDep	1065649.0	1065727.0	-115.9	NA	1065499.0	1066056.0	558.0	558.0	antisense_533_ss.jpg
antisense_534	1067668	-	862	RNA	Intrinsic	1066816.0	1066854.0	-153.1	NA	1066816.0	1067667.0	852.0	853.0	antisense_534_ss.jpg
antisense_535	1068271	-	603	RNA	NA	NA	NA	-32.6	NA	1068019.0	1068042.0	24.0	253.0	antisense_535_ss.jpg
antisense_536	1071079	-	862	RNA	NA	NA	NA	-160.4	NA	1070218.0	1071079.0	862.0	862.0	antisense_536_ss.jpg
antisense_545	1092129	-	449	RNA	RhoDep	1092008.0	1092086.0	-65.1	[['motif_0', 30, 0.00033]]	1091858.0	1092129.0	272.0	272.0	antisense_545_ss.jpg
antisense_546	1092424	-	295	RNA	NA	NA	NA	-16.2	[['motif_0', 29, 0.000549]]	1092291.0	1092326.0	36.0	134.0	antisense_546_ss.jpg
antisense_552	1126194	-	290	RNA	NA	NA	NA	-5.1	[['motif_0', 29, 1.43e-05]]	1126143.0	1126175.0	33.0	52.0	antisense_552_ss.jpg
antisense_554	1131061	-	862	RNA	NA	NA	NA	-142.3	[['motif_0', 29, 0.000125], ['motif_3', 4, 0.000908]]	1130206.0	1131060.0	855.0	856.0	antisense_554_ss.jpg
antisense_556	1132441	-	862	RNA	RhoDep	1131894.0	1131972.0	-137.6	[['motif_0', 30, 0.00348]]	1131744.0	1132008.0	265.0	698.0	antisense_556_ss.jpg
antisense_558	1136525	-	603	RNA	NA	NA	NA	-64.6	[['motif_0', 31, 7.85e-05], ['motif_3', 21, 0.000908]]	1136199.0	1136258.0	60.0	327.0	antisense_558_ss.jpg
antisense_559	1136658	-	133	RNA	NA	NA	NA	-9.3	[['motif_0', 29, 0.000996]]	1136582.0	1136614.0	33.0	77.0	antisense_559_ss.jpg
antisense_560	1137357	-	699	RNA	RhoDep	1136841.0	1136919.0	-140.2	[['motif_0', 29, 0.000789], ['motif_3', 9, 0.000908]]	1136691.0	1137356.0	666.0	667.0	antisense_560_ss.jpg
antisense_561	1137505	-	148	RNA	NA	NA	NA	-13.4	[['motif_0', 28, 0.00213]]	1137359.0	1137370.0	12.0	147.0	antisense_561_ss.jpg
antisense_562	1138374	-	862	RNA	NA	NA	NA	-169.7	[['motif_0', 29, 2.2e-05], ['motif_3', 19, 0.000908]]	1137513.0	1138374.0	862.0	862.0	antisense_562_ss.jpg
antisense_565	1155276	-	846	RNA	NA	NA	NA	-13.6	NA	1155157.0	1155183.0	27.0	120.0	antisense_565_ss.jpg
antisense_566	1155549	-	273	RNA	NA	NA	NA	-23.1	NA	1155393.0	1155410.0	18.0	157.0	antisense_566_ss.jpg
antisense_568	1159127	-	862	COD	RhoDep	1158279.0	1158357.0	NA	[['motif_0', 29, 0.000144]]	1158129.0	1159027.0	899.0	999.0	
antisense_569	1159471	-	344	RNA	Intrinsic	1159123.0	1159143.0	-60.0	[['motif_0', 30, 0.000376]]	1159123.0	1159339.0	217.0	349.0	antisense_569_ss.jpg
antisense_570	1159818	-	347	RNA	NA	NA	NA	-10.5	[['motif_0', 29, 9.2e-05]]	1159732.0	1159746.0	15.0	87.0	antisense_570_ss.jpg
antisense_571	1160187	-	369	RNA	NA	NA	NA	-47.9	[['motif_0', 10, 0.000253]]	1159858.0	1159884.0	27.0	330.0	antisense_571_ss.jpg
antisense_572	1160632	-	445	RNA	RhoDep	1160363.0	1160441.0	-83.8	[['motif_0', 30, 0.00213]]	1160213.0	1160469.0	257.0	420.0	antisense_572_ss.jpg
antisense_573	1160684	-	52	RNA	NA	NA	NA	-0.8	[['motif_0', 17, 0.00139]]	1160662.0	1160679.0	18.0	23.0	antisense_573_ss.jpg
antisense_574	1161903	-	862	RNA	RhoDep	1161013.0	1161091.0	-218.7	NA	1160863.0	1161902.0	1040.0	1041.0	antisense_574_ss.jpg
antisense_575	1162115	-	212	RNA	NA	NA	NA	-29.6	NA	1161903.0	1161929.0	27.0	213.0	antisense_575_ss.jpg
antisense_576	1164390	-	862	RNA	NA	NA	NA	-161.4	[['motif_0', 29, 3.28e-05]]	1163529.0	1164387.0	859.0	862.0	antisense_576_ss.jpg
antisense_577	1164897	-	507	RNA	NA	NA	NA	-79.1	NA	1164391.0	1164895.0	505.0	507.0	antisense_577_ss.jpg
antisense_578	1165758	-	861	RNA	RhoDep	1165480.0	1165558.0	-81.1	[['motif_0', 29, 0.000167], ['motif_3', 5, 0.000908]]	1165330.0	1165578.0	249.0	429.0	antisense_578_ss.jpg
antisense_579	1165937	-	179	COD	NA	NA	NA	NA	[['motif_3', 24, 0.000253]]	1165799.0	1165888.0	90.0	139.0	
antisense_580	1165997	-	60	RNA	NA	NA	NA	-3.7	NA	1165950.0	1165970.0	21.0	48.0	antisense_580_ss.jpg
antisense_581	1166185	-	188	RNA	NA	NA	NA	0.0	[['motif_0', 29, 0.00062]]	1166166.0	1166183.0	18.0	20.0	antisense_581_ss.jpg
antisense_582	1168627	-	862	RNA	Intrinsic	1167984.0	1168000.0	-111.1	[['motif_0', 29, 0.00139]]	1167984.0	1168627.0	644.0	644.0	antisense_582_ss.jpg
antisense_583	1169397	-	770	RNA	Intrinsic	1168837.0	1168858.0	-109.6	[['motif_0', 29, 7.85e-05]]	1168837.0	1169397.0	561.0	561.0	antisense_583_ss.jpg
antisense_585	1172618	-	655	RNA	RhoDep	1172413.0	1172491.0	-76.1	[['motif_0', 29, 0.000289]]	1172263.0	1172596.0	334.0	356.0	antisense_585_ss.jpg
antisense_596	1192824	-	347	RNA	NA	NA	NA	-52.94	NA	1192548.0	1192577.0	30.0	277.0	antisense_596_ss.jpg
antisense_597	1193014	-	190	RNA	NA	NA	NA	-20.0	NA	1192871.0	1192888.0	18.0	144.0	antisense_597_ss.jpg
antisense_598	1194914	-	862	RNA	RhoDep	1194098.0	1194176.0	-167.07	NA	1193948.0	1194914.0	967.0	967.0	antisense_598_ss.jpg
antisense_599	1201500	-	625	RNA	RhoDep	1201354.0	1201432.0	-60.7	[['motif_0', 20, 0.000789]]	1201204.0	1201500.0	297.0	297.0	antisense_599_ss.jpg
antisense_601	1210967	-	862	COD	Intrinsic	1210612.0	1210633.0	NA	[['motif_0', 8, 0.000289]]	1210612.0	1210935.0	324.0	356.0	
antisense_602	1211513	-	546	RNA	NA	NA	NA	-49.0	[['motif_0', 29, 7.85e-05]]	1211208.0	1211237.0	30.0	306.0	antisense_602_ss.jpg
antisense_603	1211576	-	63	RNA	NA	NA	NA	0.0	[['motif_3', 12, 0.000908]]	1211560.0	1211574.0	15.0	17.0	antisense_603_ss.jpg
antisense_616	1241704	-	862	COD	RhoDep	1240798.0	1240876.0	NA	NA	1240648.0	1241696.0	1049.0	1057.0	
antisense_618	1244459	-	862	COD	RhoDep	1244153.0	1244231.0	NA	NA	1244003.0	1244457.0	455.0	457.0	
antisense_622	1259367	-	862	RNA	RhoDep	1258924.0	1259002.0	-110.7	NA	1258774.0	1259366.0	593.0	594.0	antisense_622_ss.jpg
antisense_623	1260782	-	862	RNA	NA	NA	NA	-137.6	NA	1259921.0	1260781.0	861.0	862.0	antisense_623_ss.jpg
antisense_625	1264951	-	335	RNA	NA	NA	NA	-25.4	[['motif_0', 29, 0.00062]]	1264756.0	1264845.0	90.0	196.0	antisense_625_ss.jpg
antisense_629	1270850	-	811	RNA	RhoDep	1270078.0	1270156.0	-148.4	[['motif_0', 29, 0.000192], ['motif_3', 6, 0.000908]]	1269928.0	1270640.0	713.0	923.0	antisense_629_ss.jpg
antisense_630	1274501	-	684	RNA	RhoDep	1273974.0	1274052.0	-120.6	[['motif_0', 30, 0.000144]]	1273824.0	1274501.0	678.0	678.0	antisense_630_ss.jpg
antisense_632	1282448	-	862	RNA	NA	NA	NA	-105.9	[['motif_0', 1, 0.00062]]	1281937.0	1281978.0	42.0	512.0	antisense_632_ss.jpg
antisense_633	1284063	-	862	RNA	RhoDep	1283428.0	1283506.0	-140.1	[['motif_0', 29, 0.000549], ['motif_3', 6, 0.000908]]	1283278.0	1284063.0	786.0	786.0	antisense_633_ss.jpg
antisense_634	1284855	-	792	RNA	RhoDep	1284515.0	1284593.0	-106.6	NA	1284365.0	1284843.0	479.0	491.0	antisense_634_ss.jpg
antisense_635	1292318	-	862	RNA	NA	NA	NA	-24.2	[['motif_3', 2, 0.000253]]	1292182.0	1292241.0	60.0	137.0	antisense_635_ss.jpg
antisense_636	1292980	-	662	RNA	RhoDep	1292435.0	1292513.0	-143.5	[['motif_0', 29, 0.00139]]	1292285.0	1292768.0	484.0	696.0	antisense_636_ss.jpg
antisense_638	1298483	-	862	RNA	NA	NA	NA	-152.7	[['motif_0', 29, 0.000289]]	1297675.0	1297749.0	75.0	809.0	antisense_638_ss.jpg
antisense_639	1298799	-	316	COD	NA	NA	NA	NA	NA	1298489.0	1298659.0	171.0	311.0	
antisense_640	1300402	-	862	RNA	NA	NA	NA	-168.1	NA	1299541.0	1300402.0	862.0	862.0	antisense_640_ss.jpg
antisense_641	1301929	-	862	RNA	RhoDep	1301233.0	1301311.0	-151.4	NA	1301083.0	1301585.0	503.0	847.0	antisense_641_ss.jpg
antisense_642	1303267	-	862	RNA	NA	NA	NA	-131.1	[['motif_0', 30, 0.000144]]	1302625.0	1302663.0	39.0	643.0	antisense_642_ss.jpg
antisense_643	1303504	-	237	RNA	NA	NA	NA	-29.8	[['motif_0', 9, 2.7e-05]]	1303311.0	1303439.0	129.0	194.0	antisense_643_ss.jpg
antisense_644	1303652	-	148	RNA	NA	NA	NA	-26.2	[['motif_0', 29, 0.000125]]	1303532.0	1303606.0	75.0	121.0	antisense_644_ss.jpg
antisense_645	1310005	-	862	RNA	RhoDep	1309755.0	1309833.0	-80.59	NA	1309605.0	1310001.0	397.0	401.0	antisense_645_ss.jpg
antisense_646	1312867	-	568	RNA	NA	NA	NA	-72.4	[['motif_3', 21, 0.000253]]	1312440.0	1312472.0	33.0	428.0	antisense_646_ss.jpg
antisense_651	1335312	-	855	RNA	NA	NA	NA	-62.9	[['motif_0', 30, 0.00288]]	1334894.0	1334929.0	36.0	419.0	antisense_651_ss.jpg
antisense_669	1381614	-	688	RNA	NA	NA	NA	-111.7	[['motif_3', 46, 0.000908]]	1381041.0	1381211.0	171.0	574.0	antisense_669_ss.jpg
antisense_670	1392235	-	862	RNA	NA	NA	NA	-129.3	[['motif_3', 13, 0.000908]]	1391604.0	1391651.0	48.0	632.0	antisense_670_ss.jpg
antisense_671	1392926	-	691	RNA	NA	NA	NA	-53.0	[['motif_0', 29, 0.00213]]	1392467.0	1392481.0	15.0	460.0	antisense_671_ss.jpg
antisense_672	1393404	-	478	RNA	Intrinsic	1393066.0	1393082.0	-39.2	NA	1393066.0	1393213.0	148.0	339.0	antisense_672_ss.jpg
antisense_673	1395134	-	862	RNA	NA	NA	NA	-117.6	[['motif_0', 29, 0.00382]]	1394306.0	1395119.0	814.0	829.0	antisense_673_ss.jpg
antisense_674	1395386	-	252	RNA	NA	NA	NA	-30.9	[['motif_0', 30, 0.000549]]	1395201.0	1395254.0	54.0	186.0	antisense_674_ss.jpg
antisense_678	1404496	-	862	RNA	RhoDep	1403986.0	1404064.0	-152.4	NA	1403836.0	1404496.0	661.0	661.0	antisense_678_ss.jpg
antisense_679	1405029	-	533	RNA	NA	NA	NA	-91.8	[['motif_3', 18, 0.000908]]	1404521.0	1404598.0	78.0	509.0	antisense_679_ss.jpg
antisense_680	1406397	-	862	RNA	NA	NA	NA	-113.0	[['motif_0', 30, 0.000192]]	1405775.0	1405801.0	27.0	623.0	antisense_680_ss.jpg
antisense_681	1411389	-	862	RNA	RhoDep	1410464.0	1410542.0	-233.9	[['motif_0', 29, 0.00139]]	1410314.0	1411387.0	1074.0	1076.0	antisense_681_ss.jpg
antisense_682	1411865	-	476	RNA	RhoDep	1411525.0	1411603.0	-106.7	NA	1411375.0	1411779.0	405.0	491.0	antisense_682_ss.jpg
antisense_683	1413244	-	862	RNA	NA	NA	NA	-132.3	[['motif_0', 30, 7.95e-07]]	1412506.0	1413244.0	739.0	739.0	antisense_683_ss.jpg
antisense_684	1413970	-	726	RNA	RhoDep	1413262.0	1413340.0	-159.9	[['motif_0', 29, 0.0007]]	1413112.0	1413826.0	715.0	859.0	antisense_684_ss.jpg
antisense_685	1414395	-	425	RNA	NA	NA	NA	-32.9	[['motif_1', 8, 3.96e-08], ['motif_3', 45, 0.000908]]	1414197.0	1414217.0	21.0	199.0	antisense_685_ss.jpg
antisense_686	1414728	-	333	RNA	RhoDep	1414328.0	1414406.0	-86.8	[['motif_0', 32, 0.000107]]	1414178.0	1414485.0	308.0	551.0	antisense_686_ss.jpg
antisense_687	1414922	-	194	RNA	NA	NA	NA	-9.5	NA	1414829.0	1414876.0	48.0	94.0	antisense_687_ss.jpg
antisense_688	1417062	-	862	RNA	NA	NA	NA	-166.5	[['motif_0', 30, 7.95e-07]]	1416202.0	1417060.0	859.0	861.0	antisense_688_ss.jpg
antisense_689	1417644	-	582	RNA	RhoDep	1417080.0	1417158.0	-138.9	[['motif_0', 30, 0.00382]]	1416930.0	1417591.0	662.0	715.0	antisense_689_ss.jpg
antisense_690	1418180	-	536	RNA	NA	NA	NA	-73.4	[['motif_0', 29, 0.000125], ['motif_3', 20, 0.000908]]	1417645.0	1418164.0	520.0	536.0	antisense_690_ss.jpg
antisense_691	1418969	-	789	RNA	NA	NA	NA	-115.1	[['motif_0', 30, 7.95e-07]]	1418342.0	1418969.0	628.0	628.0	antisense_691_ss.jpg
antisense_697	1437215	-	862	RNA	NA	NA	NA	-158.3	[['motif_0', 28, 0.00125]]	1436354.0	1437215.0	862.0	862.0	antisense_697_ss.jpg
antisense_698	1438587	-	862	RNA	RhoDep	1437733.0	1437811.0	-163.2	[['motif_0', 28, 0.00317]]	1437583.0	1438580.0	998.0	1005.0	antisense_698_ss.jpg
antisense_699	1439686	-	862	RNA	NA	NA	NA	-40.9	[['motif_0', 29, 0.000484]]	1439442.0	1439513.0	72.0	245.0	antisense_699_ss.jpg
antisense_700	1443997	-	278	RNA	NA	NA	NA	-12.2	NA	1443873.0	1443905.0	33.0	125.0	antisense_700_ss.jpg
antisense_701	1444702	-	705	COD	RhoDep	1444499.0	1444577.0	NA	[['motif_0', 30, 0.00062]]	1444349.0	1444610.0	262.0	354.0	
antisense_708	1460796	-	531	RNA	NA	NA	NA	-105.5	NA	1460268.0	1460288.0	21.0	529.0	antisense_708_ss.jpg
antisense_709	1463818	-	862	RNA	NA	NA	NA	-162.0	[['motif_0', 28, 0.000484]]	1462969.0	1463013.0	45.0	850.0	antisense_709_ss.jpg
antisense_710	1466525	-	862	RNA	NA	NA	NA	-112.1	[['motif_0', 30, 0.000107]]	1465851.0	1465910.0	60.0	675.0	antisense_710_ss.jpg
antisense_711	1466805	-	280	RNA	NA	NA	NA	-29.2	[['motif_0', 30, 2.7e-05]]	1466610.0	1466750.0	141.0	196.0	antisense_711_ss.jpg
antisense_712	1468339	-	652	COD	RhoDep	1468134.0	1468212.0	NA	[['motif_0', 32, 0.000484]]	1467984.0	1468316.0	333.0	356.0	
antisense_713	1468457	-	118	RNA	NA	NA	NA	-2.7	[['motif_0', 3, 0.00418]]	1468441.0	1468455.0	15.0	17.0	antisense_713_ss.jpg
antisense_714	1473530	-	862	RNA	NA	NA	NA	-128.5	NA	1472742.0	1472792.0	51.0	789.0	antisense_714_ss.jpg
antisense_717	1477330	-	457	RNA	NA	NA	NA	-76.7	[['motif_0', 29, 0.000289]]	1476942.0	1477330.0	389.0	389.0	antisense_717_ss.jpg
antisense_718	1478871	-	862	RNA	NA	NA	NA	-142.2	NA	1478095.0	1478163.0	69.0	777.0	antisense_718_ss.jpg
antisense_720	1480751	-	862	RNA	RhoDep	1479925.0	1480003.0	-200.3	[['motif_0', 28, 0.000789]]	1479775.0	1480639.0	865.0	977.0	antisense_720_ss.jpg
antisense_721	1484451	-	862	RNA	NA	NA	NA	-178.3	[['motif_0', 29, 0.000192]]	1483599.0	1483691.0	93.0	853.0	antisense_721_ss.jpg
antisense_722	1485533	-	862	RNA	RhoDep	1484605.0	1484683.0	-202.6	NA	1484455.0	1485533.0	1079.0	1079.0	antisense_722_ss.jpg
antisense_723	1486729	-	862	RNA	RhoDep	1485827.0	1485905.0	-201.6	[['motif_0', 29, 0.000289]]	1485677.0	1486729.0	1053.0	1053.0	antisense_723_ss.jpg
antisense_735	1528451	-	862	RNA	RhoDep	1527682.0	1527760.0	-141.8	NA	1527532.0	1528451.0	920.0	920.0	antisense_735_ss.jpg
antisense_738	1535629	-	859	RNA	NA	NA	NA	-138.4	[['motif_3', 18, 0.000253]]	1534772.0	1535622.0	851.0	858.0	antisense_738_ss.jpg
antisense_739	1536243	-	614	COD	NA	NA	NA	NA	[['motif_0', 31, 0.00261]]	1535913.0	1536227.0	315.0	331.0	
antisense_740	1538340	-	862	RNA	RhoDep	1537601.0	1537679.0	-186.3	[['motif_0', 30, 0.00192], ['motif_3', 24, 0.000908]]	1537451.0	1538174.0	724.0	890.0	antisense_740_ss.jpg
antisense_741	1538753	-	413	RNA	RhoDep	1538590.0	1538668.0	-52.6	[['motif_0', 28, 5.32e-06], ['motif_3', 21, 0.000908]]	1538440.0	1538677.0	238.0	314.0	antisense_741_ss.jpg
antisense_742	1539510	-	757	RNA	NA	NA	NA	-33.5	[['motif_0', 31, 5.63e-05]]	1539335.0	1539355.0	21.0	176.0	antisense_742_ss.jpg
antisense_750	1572583	-	862	RNA	RhoDep	1572061.0	1572139.0	-117.72	[['motif_3', 13, 0.000908]]	1571911.0	1572309.0	399.0	673.0	antisense_750_ss.jpg
antisense_761	1593127	-	862	RNA	NA	NA	NA	-12.7	[['motif_3', 6, 0.000908]]	1593061.0	1593111.0	51.0	67.0	antisense_761_ss.jpg
antisense_762	1599686	-	840	RNA	NA	NA	NA	-134.7	NA	1599032.0	1599082.0	51.0	655.0	antisense_762_ss.jpg
antisense_763	1599978	-	292	RNA	NA	NA	NA	-18.5	[['motif_0', 1, 0.000789], ['motif_3', 24, 0.000908]]	1599848.0	1599955.0	108.0	131.0	antisense_763_ss.jpg
antisense_764	1602276	-	862	RNA	Intrinsic	1601858.0	1601874.0	-60.0	NA	1601858.0	1602275.0	418.0	419.0	antisense_764_ss.jpg
antisense_765	1603396	-	862	RNA	NA	NA	NA	-139.2	[['motif_0', 28, 0.000887]]	1602553.0	1603393.0	841.0	844.0	antisense_765_ss.jpg
antisense_771	1616445	-	343	RNA	NA	NA	NA	-28.3	[['motif_0', 29, 0.00112]]	1616303.0	1616359.0	57.0	143.0	antisense_771_ss.jpg
antisense_772	1622322	-	862	RNA	NA	NA	NA	-100.8	NA	1621578.0	1621610.0	33.0	745.0	antisense_772_ss.jpg
antisense_773	1622391	-	69	COD	NA	NA	NA	NA	[['motif_0', 29, 3.28e-05]]	1622325.0	1622384.0	60.0	67.0	
antisense_774	1623694	-	862	RNA	RhoDep	1623279.0	1623357.0	-105.6	NA	1623129.0	1623694.0	566.0	566.0	antisense_774_ss.jpg
antisense_775	1623950	-	256	RNA	NA	NA	NA	-35.4	[['motif_3', 14, 0.000908]]	1623820.0	1623849.0	30.0	131.0	antisense_775_ss.jpg
antisense_776	1624230	-	280	RNA	NA	NA	NA	-42.7	[['motif_0', 29, 0.00112], ['motif_3', 10, 0.000908]]	1623955.0	1623978.0	24.0	276.0	antisense_776_ss.jpg
antisense_777	1626635	-	862	RNA	RhoDep	1626237.0	1626315.0	-86.1	NA	1626087.0	1626468.0	382.0	549.0	antisense_777_ss.jpg
antisense_779	1630776	-	862	RNA	NA	NA	NA	-145.0	[['motif_0', 29, 0.000253]]	1629915.0	1630775.0	861.0	862.0	antisense_779_ss.jpg
antisense_780	1633479	-	500	RNA	NA	NA	NA	-71.6	NA	1633078.0	1633101.0	24.0	402.0	antisense_780_ss.jpg
antisense_781	1634156	-	677	RNA	NA	NA	NA	-123.5	[['motif_0', 29, 0.000192]]	1633484.0	1634152.0	669.0	673.0	antisense_781_ss.jpg
antisense_795	1662814	-	627	RNA	NA	NA	NA	-13.7	NA	1662773.0	1662796.0	24.0	42.0	antisense_795_ss.jpg
antisense_796	1666809	-	862	RNA	NA	NA	NA	-91.0	[['motif_0', 14, 0.00173]]	1666364.0	1666429.0	66.0	446.0	antisense_796_ss.jpg
antisense_797	1667993	-	862	RNA	RhoDepWithHP	1667391.0	1667481.0	-112.3	[['motif_1', 5, 1.88e-09], ['motif_3', 30, 0.000908]]	1667391.0	1667990.0	600.0	603.0	antisense_797_ss.jpg
antisense_798	1668721	-	728	COD	RhoDep	1668048.0	1668126.0	NA	[['motif_0', 29, 1.67e-10]]	1667898.0	1668702.0	805.0	824.0	
antisense_799	1669126	-	405	RNA	NA	NA	NA	-28.5	[['motif_0', 29, 0.00418]]	1668931.0	1668951.0	21.0	196.0	antisense_799_ss.jpg
antisense_800	1677214	-	862	RNA	RhoDep	1676416.0	1676494.0	-184.95	NA	1676266.0	1676726.0	461.0	949.0	antisense_800_ss.jpg
antisense_801	1677290	-	76	COD	NA	NA	NA	NA	[['motif_0', 30, 0.00236]]	1677252.0	1677290.0	39.0	39.0	
antisense_802	1677433	-	143	RNA	NA	NA	NA	-17.8	NA	1677340.0	1677357.0	18.0	94.0	antisense_802_ss.jpg
antisense_803	1679005	-	862	RNA	RhoDep	1678083.0	1678161.0	-211.7	[['motif_0', 30, 0.000107]]	1677933.0	1679005.0	1073.0	1073.0	antisense_803_ss.jpg
antisense_804	1680975	-	862	COD	RhoDep	1680265.0	1680343.0	NA	[['motif_0', 17, 0.00213]]	1680115.0	1680742.0	628.0	861.0	
antisense_805	1683631	-	862	RNA	NA	NA	NA	-168.0	NA	1682770.0	1683531.0	762.0	862.0	antisense_805_ss.jpg
antisense_806	1684860	-	862	COD	RhoDep	1684036.0	1684114.0	NA	NA	1683886.0	1684851.0	966.0	975.0	
antisense_807	1686404	-	862	RNA	NA	NA	NA	-160.3	NA	1685543.0	1686403.0	861.0	862.0	antisense_807_ss.jpg
antisense_808	1686546	-	142	RNA	NA	NA	NA	-29.0	[['motif_0', 29, 0.000253]]	1686409.0	1686435.0	27.0	138.0	antisense_808_ss.jpg
antisense_809	1691290	-	862	COD	RhoDep	1691012.0	1691090.0	NA	NA	1690862.0	1691201.0	340.0	429.0	
antisense_811	1698148	-	862	RNA	RhoDep	1697401.0	1697479.0	-174.1	[['motif_0', 30, 0.0007]]	1697251.0	1698148.0	898.0	898.0	antisense_811_ss.jpg
antisense_812	1698444	-	296	RNA	NA	NA	NA	-23.6	[['motif_0', 28, 0.000167]]	1698358.0	1698435.0	78.0	87.0	antisense_812_ss.jpg
antisense_813	1698648	-	204	RNA	NA	NA	NA	-20.2	NA	1698473.0	1698496.0	24.0	176.0	antisense_813_ss.jpg
antisense_815	1700879	-	862	RNA	RhoDep	1700252.0	1700330.0	-143.8	[['motif_0', 30, 0.00348]]	1700102.0	1700561.0	460.0	778.0	antisense_815_ss.jpg
antisense_816	1700929	-	50	RNA	NA	NA	NA	-1.6	NA	1700886.0	1700894.0	9.0	44.0	antisense_816_ss.jpg
antisense_821	1705439	-	862	RNA	RhoDep	1704750.0	1704828.0	-178.1	NA	1704600.0	1705437.0	838.0	840.0	antisense_821_ss.jpg
antisense_822	1707618	-	862	RNA	RhoDep	1706684.0	1706762.0	-203.0	[['motif_0', 29, 0.00125]]	1706534.0	1707617.0	1084.0	1085.0	antisense_822_ss.jpg
antisense_823	1708016	-	398	COD	RhoDep	1707735.0	1707813.0	NA	[['motif_0', 28, 0.000289]]	1707585.0	1707998.0	414.0	432.0	
antisense_825	1722263	-	237	RNA	Intrinsic	1722009.0	1722044.0	-29.6	[['motif_0', 32, 9.2e-05]]	1722009.0	1722263.0	255.0	255.0	antisense_825_ss.jpg
antisense_826	1724515	-	862	RNA	RhoDep	1723826.0	1723904.0	-173.3	[['motif_0', 30, 0.00348]]	1723676.0	1724380.0	705.0	840.0	antisense_826_ss.jpg
antisense_827	1725721	-	862	RNA	NA	NA	NA	-11.4	[['motif_0', 29, 5.32e-06]]	1725628.0	1725669.0	42.0	94.0	antisense_827_ss.jpg
antisense_828	1726685	-	862	RNA	RhoDep	1725851.0	1725929.0	-216.9	[['motif_0', 31, 9.2e-05]]	1725701.0	1726014.0	314.0	985.0	antisense_828_ss.jpg
antisense_829	1729142	-	862	RNA	RhoDep	1728433.0	1728511.0	-171.0	[['motif_0', 29, 0.00382]]	1728283.0	1728867.0	585.0	860.0	antisense_829_ss.jpg
antisense_840	1746395	-	862	COD	RhoDep	1745571.0	1745649.0	NA	NA	1745421.0	1746364.0	944.0	975.0	
antisense_841	1746606	-	211	COD	NA	NA	NA	NA	[['motif_0', 30, 7.85e-05]]	1746452.0	1746538.0	87.0	155.0	
antisense_844	1762684	-	468	RNA	RhoDep	1762310.0	1762388.0	-86.3	NA	1762160.0	1762427.0	268.0	525.0	antisense_844_ss.jpg
antisense_846	1762897	-	213	RNA	NA	NA	NA	-8.3	[['motif_0', 28, 0.000221], ['motif_3', 5, 0.000908]]	1762790.0	1762822.0	33.0	108.0	antisense_846_ss.jpg
antisense_847	1763853	-	862	RNA	Intrinsic	1763102.0	1763118.0	-162.0	[['motif_3', 14, 0.000908]]	1763102.0	1763853.0	752.0	752.0	antisense_847_ss.jpg
