transcript_id	position	strand	transcript_length	winner	feature	term_start	term_end	mfe	summary	GeneStart	GeneEnd	GeneLength	GeneLengthWithUTR	url_for_image
antisense_608	1264417	-	75	RNA	NA	NA	NA	-5.6	[['motif_0', 28, 0.00113]]	1264374.0	1264409.0	36.0	44.0	antisense_608_ss.jpg
antisense_611	1281073	-	909	RNA	RhoDep	1280086.0	1280164.0	-206.0	[['motif_0', 27, 0.00113], ['motif_2', 1, 5.09e-09]]	1279936.0	1280507.0	572.0	1138.0	antisense_611_ss.jpg
antisense_612	1282445	-	909	RNA	RhoDep	1281591.0	1281669.0	-171.9	NA	1281441.0	1281771.0	331.0	1005.0	antisense_612_ss.jpg
antisense_613	1283545	-	909	RNA	RhoDep	1283373.0	1283451.0	-51.3	[['motif_0', 28, 0.000389]]	1283223.0	1283545.0	323.0	323.0	antisense_613_ss.jpg
antisense_614	1283701	-	156	COD	NA	NA	NA	NA	NA	1283590.0	1283679.0	90.0	112.0	
antisense_615	1283887	-	186	RNA	RhoDep	1283783.0	1283861.0	-34.4	[['motif_0', 30, 0.000637], ['motif_3', 6, 0.000684]]	1283633.0	1283885.0	253.0	255.0	antisense_615_ss.jpg
antisense_618	1288652	-	277	RNA	NA	NA	NA	-12.6	NA	1288528.0	1288560.0	33.0	125.0	antisense_618_ss.jpg
antisense_619	1289357	-	705	COD	RhoDep	1289154.0	1289232.0	NA	[['motif_0', 29, 0.000806]]	1289004.0	1289265.0	262.0	354.0	
antisense_624	1305398	-	909	RNA	NA	NA	NA	-175.4	[['motif_0', 27, 0.000637]]	1304502.0	1304546.0	45.0	897.0	antisense_624_ss.jpg
antisense_625	1308105	-	909	RNA	NA	NA	NA	-165.0	[['motif_0', 29, 0.000442]]	1307199.0	1308105.0	907.0	907.0	antisense_625_ss.jpg
antisense_626	1308385	-	280	RNA	Intrinsic	1308155.0	1308165.0	-30.4	[['motif_0', 29, 1.48e-05]]	1308155.0	1308330.0	176.0	231.0	antisense_626_ss.jpg
antisense_627	1309742	-	474	COD	NA	NA	NA	NA	[['motif_0', 29, 3.15e-05], ['motif_1', 7, 1.13e-07]]	1309488.0	1309742.0	255.0	255.0	
antisense_628	1309903	-	161	RNA	RhoDep	1309715.0	1309793.0	-58.5	NA	1309565.0	1309897.0	333.0	339.0	antisense_628_ss.jpg
antisense_629	1310038	-	135	RNA	NA	NA	NA	-3.3	[['motif_0', 2, 0.00237]]	1310005.0	1310022.0	18.0	34.0	antisense_629_ss.jpg
antisense_630	1315117	-	909	RNA	NA	NA	NA	-5.9	NA	1315070.0	1315102.0	33.0	48.0	antisense_630_ss.jpg
antisense_631	1316100	-	909	RNA	NA	NA	NA	-83.8	[['motif_0', 28, 0.000442], ['motif_3', 13, 0.000684]]	1315646.0	1315687.0	42.0	455.0	antisense_631_ss.jpg
antisense_633	1318917	-	496	RNA	NA	NA	NA	-77.8	[['motif_0', 28, 0.000806]]	1318528.0	1318917.0	390.0	390.0	antisense_633_ss.jpg
antisense_634	1326037	-	909	RNA	RhoDep	1325288.0	1325366.0	-178.0	[['motif_0', 28, 0.000231]]	1325138.0	1326037.0	900.0	900.0	antisense_634_ss.jpg
antisense_635	1327119	-	909	RNA	NA	NA	NA	-191.4	NA	1326211.0	1327119.0	909.0	909.0	antisense_635_ss.jpg
antisense_636	1327466	-	347	COD	NA	NA	NA	NA	[['motif_0', 29, 9.73e-06]]	1327225.0	1327308.0	84.0	242.0	
antisense_637	1328316	-	850	RNA	RhoDep	1327414.0	1327492.0	-203.5	[['motif_0', 28, 0.0005]]	1327264.0	1328316.0	1053.0	1053.0	antisense_637_ss.jpg
antisense_661	1375487	-	909	RNA	Intrinsic	1374944.0	1374958.0	-81.8	NA	1374944.0	1375487.0	544.0	544.0	antisense_661_ss.jpg
antisense_663	1382664	-	859	RNA	NA	NA	NA	-138.8	[['motif_3', 24, 0.000684]]	1381807.0	1382657.0	851.0	858.0	antisense_663_ss.jpg
antisense_664	1383278	-	614	COD	NA	NA	NA	NA	[['motif_0', 30, 0.00214]]	1382957.0	1383262.0	306.0	322.0	
antisense_665	1384280	-	909	RNA	NA	NA	NA	-134.0	[['motif_0', 28, 0.00101]]	1383590.0	1383637.0	48.0	691.0	antisense_665_ss.jpg
antisense_666	1385375	-	909	RNA	NA	NA	NA	-191.6	[['motif_0', 29, 0.00157], ['motif_3', 24, 0.000684]]	1384470.0	1384520.0	51.0	906.0	antisense_666_ss.jpg
antisense_667	1385790	-	415	RNA	Intrinsic	1385600.0	1385613.0	-37.3	[['motif_0', 27, 9.73e-06], ['motif_3', 21, 0.000684]]	1385600.0	1385712.0	113.0	191.0	antisense_667_ss.jpg
antisense_668	1386547	-	757	COD	NA	NA	NA	NA	[['motif_0', 30, 3.15e-05]]	1385851.0	1386537.0	687.0	697.0	
antisense_685	1437740	-	647	RNA	RhoDep	1437642.0	1437720.0	-55.4	[['motif_0', 28, 0.000565]]	1437492.0	1437738.0	247.0	249.0	antisense_685_ss.jpg
antisense_686	1439746	-	909	RNA	RhoDep	1439075.0	1439153.0	-159.2	[['motif_0', 18, 0.00214], ['motif_3', 6, 0.000684]]	1438925.0	1439741.0	817.0	822.0	antisense_686_ss.jpg
antisense_687	1446912	-	909	COD	Intrinsic	1445992.0	1446010.0	NA	[['motif_3', 24, 0.000684]]	1445992.0	1446803.0	812.0	921.0	
antisense_688	1447273	-	361	COD	NA	NA	NA	NA	[['motif_0', 5, 0.00113]]	1446947.0	1447147.0	201.0	327.0	
antisense_691	1450255	-	890	RNA	RhoDep	1450050.0	1450128.0	-44.6	NA	1449900.0	1450254.0	355.0	356.0	antisense_691_ss.jpg
antisense_696	1464428	-	343	RNA	NA	NA	NA	-28.4	[['motif_0', 28, 0.000637]]	1464286.0	1464342.0	57.0	143.0	antisense_696_ss.jpg
antisense_698	1469647	-	909	RNA	Intrinsic	1469102.0	1469126.0	-83.0	NA	1469102.0	1469647.0	546.0	546.0	antisense_698_ss.jpg
antisense_699	1470816	-	909	RNA	RhoDep	1470497.0	1470575.0	-91.6	NA	1470347.0	1470816.0	470.0	470.0	antisense_699_ss.jpg
antisense_700	1473279	-	909	RNA	RhoDep	1472881.0	1472959.0	-94.2	NA	1472731.0	1473274.0	544.0	549.0	antisense_700_ss.jpg
antisense_703	1476338	-	408	RNA	NA	NA	NA	-13.9	[['motif_0', 29, 0.00127]]	1476251.0	1476304.0	54.0	88.0	antisense_703_ss.jpg
antisense_704	1476891	-	553	RNA	NA	NA	NA	-84.77	[['motif_0', 27, 0.00127]]	1476340.0	1476891.0	552.0	552.0	antisense_704_ss.jpg
antisense_705	1479579	-	389	RNA	NA	NA	NA	-70.7	NA	1479191.0	1479573.0	383.0	389.0	antisense_705_ss.jpg
antisense_713	1503966	-	909	COD	RhoDep	1503490.0	1503568.0	NA	[['motif_0', 29, 0.000153]]	1503340.0	1503906.0	567.0	627.0	
antisense_714	1505159	-	909	COD	RhoDep	1504185.0	1504263.0	NA	[['motif_0', 30, 2.25e-06]]	1504035.0	1505080.0	1046.0	1125.0	
antisense_716	1510414	-	357	RNA	NA	NA	NA	-45.2	NA	1510129.0	1510140.0	12.0	286.0	antisense_716_ss.jpg
antisense_717	1514690	-	909	RNA	RhoDep	1513720.0	1513798.0	-218.25	[['motif_0', 28, 0.000717]]	1513570.0	1514309.0	740.0	1121.0	antisense_717_ss.jpg
antisense_718	1515874	-	909	RNA	RhoDep	1514931.0	1515009.0	-230.7	[['motif_3', 30, 0.000684]]	1514781.0	1515872.0	1092.0	1094.0	antisense_718_ss.jpg
antisense_719	1517007	-	909	RNA	RhoDep	1516424.0	1516502.0	-139.7	[['motif_0', 28, 0.00288]]	1516274.0	1516902.0	629.0	734.0	antisense_719_ss.jpg
antisense_721	1524155	-	909	RNA	RhoDep	1523357.0	1523435.0	-183.25	NA	1523207.0	1524147.0	941.0	949.0	antisense_721_ss.jpg
antisense_722	1524231	-	76	COD	NA	NA	NA	NA	[['motif_0', 29, 0.000717]]	1524193.0	1524231.0	39.0	39.0	
antisense_723	1524374	-	143	RNA	NA	NA	NA	-17.4	NA	1524281.0	1524298.0	18.0	94.0	antisense_723_ss.jpg
antisense_724	1525946	-	909	RNA	RhoDep	1525024.0	1525102.0	-212.4	[['motif_0', 29, 9.85e-05]]	1524874.0	1525946.0	1073.0	1073.0	antisense_724_ss.jpg
antisense_725	1530534	-	909	RNA	RhoDep	1529815.0	1529893.0	-163.0	NA	1529665.0	1530466.0	802.0	870.0	antisense_725_ss.jpg
antisense_726	1533307	-	909	RNA	NA	NA	NA	-182.6	[['motif_0', 16, 0.00237]]	1532400.0	1533306.0	907.0	908.0	antisense_726_ss.jpg
antisense_727	1533449	-	142	RNA	NA	NA	NA	-25.8	[['motif_0', 28, 0.000153]]	1533312.0	1533338.0	27.0	138.0	antisense_727_ss.jpg
antisense_730	1545049	-	909	RNA	RhoDep	1544302.0	1544380.0	-169.3	[['motif_0', 29, 0.000717]]	1544152.0	1545049.0	898.0	898.0	antisense_730_ss.jpg
antisense_732	1545349	-	300	RNA	NA	NA	NA	-35.3	[['motif_0', 31, 0.000153]]	1545181.0	1545225.0	45.0	169.0	antisense_732_ss.jpg
antisense_734	1547659	-	909	RNA	RhoDep	1547059.0	1547137.0	-145.8	[['motif_3', 35, 0.000684]]	1546909.0	1547329.0	421.0	751.0	antisense_734_ss.jpg
antisense_735	1547709	-	50	RNA	NA	NA	NA	-1.6	[['motif_0', 19, 0.00113]]	1547666.0	1547674.0	9.0	44.0	antisense_735_ss.jpg
antisense_736	1547786	-	77	RNA	NA	NA	NA	-1.5	[['motif_3', 39, 0.000684]]	1547752.0	1547760.0	9.0	35.0	antisense_736_ss.jpg
antisense_739	1552166	-	909	RNA	RhoDep	1551189.0	1551267.0	-227.4	NA	1551039.0	1552166.0	1128.0	1128.0	antisense_739_ss.jpg
antisense_740	1552219	-	53	COD	NA	NA	NA	NA	NA	1552185.0	1552217.0	33.0	35.0	
antisense_741	1554796	-	909	RNA	NA	NA	NA	-178.8	[['motif_0', 27, 4.46e-05]]	1553908.0	1553955.0	48.0	889.0	antisense_741_ss.jpg
antisense_744	1569009	-	746	RNA	NA	NA	NA	-120.7	[['motif_0', 28, 0.000176]]	1568267.0	1569009.0	743.0	743.0	antisense_744_ss.jpg
antisense_745	1570756	-	909	RNA	RhoDep	1569988.0	1570066.0	-163.0	NA	1569838.0	1570290.0	453.0	919.0	antisense_745_ss.jpg
antisense_746	1572469	-	909	RNA	NA	NA	NA	-12.8	[['motif_0', 28, 1.2e-05]]	1572367.0	1572399.0	33.0	103.0	antisense_746_ss.jpg
antisense_747	1573433	-	909	RNA	Intrinsic	1572600.0	1572623.0	-179.1	[['motif_0', 30, 9.85e-05]]	1572600.0	1572762.0	163.0	834.0	antisense_747_ss.jpg
antisense_752	1584089	-	909	RNA	RhoDep	1583383.0	1583461.0	-158.2	NA	1583233.0	1584079.0	847.0	857.0	antisense_752_ss.jpg
antisense_757	1593159	-	909	COD	RhoDep	1592333.0	1592411.0	NA	NA	1592183.0	1593126.0	944.0	977.0	
antisense_758	1593368	-	209	COD	NA	NA	NA	NA	[['motif_0', 29, 0.000264]]	1593214.0	1593300.0	87.0	155.0	
antisense_759	1594255	-	887	RNA	RhoDep	1593333.0	1593411.0	-209.05	[['motif_3', 21, 0.000684]]	1593183.0	1593563.0	381.0	1073.0	antisense_759_ss.jpg
antisense_760	1595087	-	832	RNA	RhoDep	1594253.0	1594331.0	-182.7	[['motif_0', 29, 0.00141], ['motif_3', 2, 0.000684]]	1594103.0	1595087.0	985.0	985.0	antisense_760_ss.jpg
antisense_761	1595823	-	736	RNA	RhoDep	1595181.0	1595259.0	-136.2	[['motif_0', 27, 0.00348]]	1595031.0	1595288.0	258.0	793.0	antisense_761_ss.jpg
antisense_762	1596875	-	909	RNA	Intrinsic	1596404.0	1596451.0	-113.6	NA	1596404.0	1596875.0	472.0	472.0	antisense_762_ss.jpg
antisense_763	1597557	-	682	RNA	NA	NA	NA	-96.6	NA	1597100.0	1597177.0	78.0	458.0	antisense_763_ss.jpg
antisense_766	1617294	-	909	RNA	Intrinsic	1616543.0	1616559.0	-162.3	[['motif_3', 14, 0.000684]]	1616543.0	1617294.0	752.0	752.0	antisense_766_ss.jpg
